Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
2,A1 SH,NOLAN,2871.5,82.18799999999997,0.457,3.945,13.144,2.6910000000000003,1,0.182
2,A1 SH,NOLAN,2872.0,82.06299999999997,0.421,5.444,15.21,2.654,1,0.159
2,A1 SH,NOLAN,2872.5,77.375,0.38,6.5920000000000005,16.358,2.75,1,0.136
3,A1 SH,NOLAN,2873.0,74.75,0.341,6.6720000000000015,16.326,2.891,1,0.114
5,A1 SH,NOLAN,2873.5,73.688,0.31,6.614,17.409000000000002,2.922,1,0.091
5,A1 SH,NOLAN,2874.0,76.25,0.295,7.122999999999998,19.977,2.9810000000000003,1,0.068
2,A1 SH,NOLAN,2874.5,73.938,0.301,10.693,21.143,3.065,1,0.045
3,A1 SH,NOLAN,2875.0,75.5,0.32299999999999995,8.346,20.17,3.133,1,0.023
5,A1 LM,NOLAN,2875.5,77.938,0.35,5.7029999999999985,16.27,3.32,2,1.0
5,A1 LM,NOLAN,2876.0,85.75,0.384,1.07,13.579,3.662,2,0.983
5,A1 LM,NOLAN,2876.5,81.875,0.438,0.969,9.822,4.394,2,0.966
8,A1 LM,NOLAN,2877.0,75.125,0.518,1.062,7.629,4.562,2,0.948
8,A1 LM,NOLAN,2877.5,73.375,0.614,0.67,6.898,4.894,2,0.931
8,A1 LM,NOLAN,2878.0,79.938,0.696,0.442,6.442,5.121,2,0.914
8,A1 LM,NOLAN,2878.5,89.5,0.7490000000000001,0.54,6.54,5.098,2,0.897
6,A1 LM,NOLAN,2879.0,85.81299999999997,0.767,1.25,6.905,5.008,2,0.879
6,A1 LM,NOLAN,2879.5,75.563,0.7509999999999999,2.104,7.075,4.695,2,0.862
5,A1 LM,NOLAN,2880.0,60.15600000000001,0.7240000000000001,2.47,8.125,4.359,2,0.845
5,A1 LM,NOLAN,2880.5,55.938,0.703,2.639,9.324,3.91,2,0.828
6,A1 LM,NOLAN,2881.0,55.063,0.685,2.932,10.984000000000002,3.4610000000000003,2,0.81
4,A1 LM,NOLAN,2881.5,58.844,0.6579999999999999,4.265,11.75,3.434,2,0.7929999999999999
4,A1 LM,NOLAN,2882.0,55.90600000000001,0.622,4.477,11.734000000000002,3.4730000000000003,2,0.7759999999999999
4,A1 LM,NOLAN,2882.5,54.78100000000001,0.5760000000000001,3.5580000000000003,11.383,3.412,2,0.759
4,A1 LM,NOLAN,2883.0,56.375,0.53,2.147,10.89,3.527,2,0.741
6,A1 LM,NOLAN,2883.5,65.125,0.498,2.587,11.329,3.424,2,0.7240000000000001
6,A1 LM,NOLAN,2884.0,67.813,0.487,5.048,12.872,3.4410000000000003,2,0.7070000000000001
4,A1 LM,NOLAN,2884.5,64.938,0.495,7.595,14.28,3.201,2,0.69
7,A1 LM,NOLAN,2885.0,58.5,0.511,9.249,16.044,3.19,2,0.672
7,A1 LM,NOLAN,2885.5,61.313,0.523,8.082,15.111,3.244,2,0.655
7,A1 LM,NOLAN,2886.0,80.563,0.529,6.129,13.842,3.67,2,0.638
7,A1 LM,NOLAN,2886.5,104.438,0.54,4.2330000000000005,11.49,4.227,2,0.621
8,A1 LM,NOLAN,2887.0,116.5,0.5660000000000001,2.6860000000000004,11.084,4.742,2,0.603
8,A1 LM,NOLAN,2887.5,110.875,0.612,1.6669999999999998,10.638,4.867,2,0.586
8,A1 LM,NOLAN,2888.0,109.313,0.664,0.755,10.866,4.891,2,0.569
8,A1 LM,NOLAN,2888.5,108.313,0.7040000000000001,0.975,10.402,5.223,2,0.552
6,A1 LM,NOLAN,2889.0,111.688,0.727,1.09,10.628,5.059,2,0.534
6,A1 LM,NOLAN,2889.5,100.063,0.733,1.139,9.993,5.257999999999999,2,0.517
6,A1 LM,NOLAN,2890.0,100.063,0.733,1.139,9.993,5.257999999999999,2,0.517
8,A1 LM,NOLAN,2890.5,95.0,0.73,1.311,9.48,5.246,2,0.5
8,A1 LM,NOLAN,2891.0,80.563,0.72,1.565,8.933,5.488,2,0.483
6,A1 LM,NOLAN,2891.5,63.03100000000001,0.7,1.23,8.487,5.863,2,0.466
6,A1 LM,NOLAN,2892.0,43.813,0.667,0.7020000000000001,8.527000000000001,5.715,2,0.448
8,A1 LM,NOLAN,2892.5,33.625,0.628,0.043,8.551,5.848,2,0.431
8,A1 LM,NOLAN,2893.0,29.656,0.591,0.472,9.098,5.187,2,0.414
6,A1 LM,NOLAN,2893.5,26.719,0.5589999999999999,0.413,10.524,5.047,2,0.397
6,A1 LM,NOLAN,2894.0,22.641,0.531,1.692,11.687,4.75,2,0.379
8,A1 LM,NOLAN,2894.5,20.953000000000007,0.5,1.298,12.667,4.797,2,0.362
8,A1 LM,NOLAN,2895.0,22.562,0.47,0.924,12.748,4.852,2,0.345
8,A1 LM,NOLAN,2895.5,24.406,0.441,-0.136,12.49,4.914,2,0.328
8,A1 LM,NOLAN,2896.0,24.875,0.418,0.299,12.005999999999998,5.07,2,0.31
8,A1 LM,NOLAN,2896.5,25.078000000000007,0.407,0.616,11.64,4.996,2,0.293
8,A1 LM,NOLAN,2897.0,24.422,0.408,0.018000000000000002,12.872,4.785,2,0.276
8,A1 LM,NOLAN,2897.5,27.781,0.415,-0.731,13.719,4.699,2,0.259
8,A1 LM,NOLAN,2898.0,29.734,0.429,-0.414,14.037,4.914,2,0.241
8,A1 LM,NOLAN,2898.5,39.656,0.446,0.486,12.649,4.953,2,0.224
8,A1 LM,NOLAN,2899.0,48.75,0.462,1.505,11.727,4.492,2,0.207
8,A1 LM,NOLAN,2899.5,52.40600000000001,0.486,1.367,11.133,3.815,2,0.19
6,A1 LM,NOLAN,2900.0,50.188,0.522,1.325,10.98,3.693,2,0.172
5,A1 LM,NOLAN,2900.5,54.90600000000001,0.5670000000000001,1.359,10.213,3.58,2,0.155
8,A1 LM,NOLAN,2901.0,68.063,0.625,2.214,9.7,3.863,2,0.138
6,A1 LM,NOLAN,2901.5,79.813,0.7020000000000001,3.406,9.289,3.871,2,0.121
4,A1 LM,NOLAN,2902.0,88.5,0.764,5.345,9.743,4.004,2,0.103
4,A1 LM,NOLAN,2902.5,85.18799999999997,0.799,5.84,10.127,3.775,2,0.086
4,A1 LM,NOLAN,2903.0,74.188,0.795,4.279,8.905,4.148,2,0.069
4,A1 LM,NOLAN,2903.5,74.188,0.795,4.279,8.905,4.148,2,0.069
5,A1 LM,NOLAN,2904.0,55.40600000000001,0.7390000000000001,2.334,6.504,4.258,2,0.052000000000000005
6,A1 LM,NOLAN,2904.5,47.875,0.6759999999999999,0.446,4.388,4.797,2,0.034
8,A1 LM,NOLAN,2905.0,58.219,0.667,1.984,5.926,4.113,2,0.017
8,A1 LM,NOLAN,2905.5,79.25,0.6709999999999999,1.088,17.369,3.49,1,1.0
3,B1 SH,NOLAN,2906.0,93.125,0.664,0.0,27.246,3.057,1,0.971
3,B1 SH,NOLAN,2906.5,94.25,0.649,1.395,27.267,2.682,1,0.941
3,B1 SH,NOLAN,2907.0,84.875,0.612,0.8079999999999999,20.627,3.076,1,0.912
3,B1 SH,NOLAN,2907.5,77.125,0.568,2.991,14.587,3.299,1,0.882
3,B1 SH,NOLAN,2908.0,70.563,0.568,4.263,13.462,3.611,1,0.853
3,B1 SH,NOLAN,2908.5,61.813,0.581,5.689,12.719,3.256,1,0.8240000000000001
2,B1 SH,NOLAN,2909.0,62.188,0.581,5.641,12.67,3.354,1,0.794
2,B1 SH,NOLAN,2909.5,62.563,0.569,5.791,11.446,3.25,1,0.765
2,B1 SH,NOLAN,2910.0,74.5,0.555,5.529,11.073,3.342,1,0.735
2,B1 SH,NOLAN,2910.5,84.625,0.5329999999999999,5.4460000000000015,13.499,3.15,1,0.706
3,B1 SH,NOLAN,2911.0,94.25,0.525,4.813,17.55,3.029,1,0.6759999999999999
3,B1 SH,NOLAN,2911.5,101.0,0.531,6.4289999999999985,21.452,2.844,1,0.647
3,B1 SH,NOLAN,2912.0,97.75,0.54,5.759,23.636,2.75,1,0.618
3,B1 SH,NOLAN,2912.5,90.06299999999997,0.551,5.239,21.519,2.699,1,0.588
2,B1 SH,NOLAN,2913.0,79.625,0.573,3.499,17.839000000000006,2.885,1,0.5589999999999999
2,B1 SH,NOLAN,2913.5,73.813,0.601,4.323,12.376,3.262,1,0.529
2,B1 SH,NOLAN,2914.0,77.438,0.636,4.629,9.483,3.418,1,0.5
2,B1 SH,NOLAN,2914.5,72.625,0.6809999999999999,3.464,7.522,3.373,1,0.471
2,B1 SH,NOLAN,2915.0,69.813,0.716,2.422,7.393,3.232,1,0.441
2,B1 SH,NOLAN,2915.5,65.438,0.728,1.631,7.403,3.2310000000000003,1,0.412
2,B1 SH,NOLAN,2916.0,65.875,0.7190000000000001,1.158,7.386,3.3560000000000003,1,0.382
2,B1 SH,NOLAN,2916.5,67.25,0.693,0.916,7.483,3.398,1,0.353
2,B1 SH,NOLAN,2917.0,67.875,0.662,0.58,8.404,3.3480000000000003,1,0.324
2,B1 SH,NOLAN,2917.5,75.0,0.623,0.8959999999999999,8.381,3.3480000000000003,1,0.294
2,B1 SH,NOLAN,2918.0,80.938,0.578,1.247,9.3,3.457,1,0.265
2,B1 SH,NOLAN,2918.5,86.75,0.55,2.513,11.255999999999998,3.2230000000000003,1,0.235
2,B1 SH,NOLAN,2919.0,92.125,0.528,1.859,15.28,2.879,1,0.206
2,B1 SH,NOLAN,2919.5,95.0,0.504,2.565,16.331,2.732,1,0.17600000000000002
2,B1 SH,NOLAN,2920.0,98.625,0.498,2.98,17.43,3.008,1,0.147
2,B1 SH,NOLAN,2920.5,97.5,0.518,6.042000000000002,19.691,3.213,1,0.118
3,B1 SH,NOLAN,2921.0,92.813,0.528,5.9129999999999985,24.702,2.959,1,0.08800000000000001
3,B1 SH,NOLAN,2921.5,72.375,0.551,5.425,24.214,2.805,1,0.059
8,B1 LM,NOLAN,2922.0,48.28100000000001,0.596,3.01,19.402,2.906,1,0.029
8,B1 LM,NOLAN,2922.5,27.25,0.631,2.861,13.545,3.5610000000000004,2,1.0
8,B1 LM,NOLAN,2923.0,19.875,0.675,2.844,9.412,3.807,2,0.95
8,B1 LM,NOLAN,2923.5,16.906,0.7659999999999999,2.21,7.409,3.805,2,0.9
8,B1 LM,NOLAN,2924.0,18.391,0.845,1.4369999999999998,6.18,4.0939999999999985,2,0.85
6,B1 LM,NOLAN,2924.5,21.719,0.905,1.495,5.097,4.418,2,0.8
6,B1 LM,NOLAN,2925.0,25.75,0.961,1.218,4.592,4.758,2,0.75
8,B1 LM,NOLAN,2925.5,26.438,0.992,1.619,4.192,5.1560000000000015,2,0.7
8,B1 LM,NOLAN,2926.0,28.031,0.971,1.547,4.459,5.051,2,0.65
8,B1 LM,NOLAN,2926.5,28.875,0.944,0.892,4.723,5.047,2,0.6
8,B1 LM,NOLAN,2927.0,33.031,0.928,0.322,5.977,4.4060000000000015,2,0.55
8,B1 LM,NOLAN,2927.5,34.469,0.919,1.558,6.645,3.904,2,0.5
5,B1 LM,NOLAN,2928.0,36.875,0.92,2.585,6.643,3.609,2,0.45
5,B1 LM,NOLAN,2928.5,38.688,0.933,1.968,6.138,3.785,2,0.4
5,B1 LM,NOLAN,2929.0,42.625,0.941,0.845,5.0139999999999985,4.312,2,0.35
5,B1 LM,NOLAN,2929.5,42.03100000000001,0.938,0.339,3.713,4.598,2,0.3
6,B1 LM,NOLAN,2930.0,37.5,0.929,0.3,2.873,4.875,2,0.25
6,B1 LM,NOLAN,2930.5,33.281,0.919,0.546,2.774,4.141,2,0.2
8,B1 LM,NOLAN,2931.0,38.594,0.893,0.7,3.841,3.826,2,0.15
8,B1 LM,NOLAN,2931.5,52.688,0.847,0.82,4.99,3.2910000000000004,2,0.1
2,B2 SH,NOLAN,2932.0,63.938,0.782,1.615,6.93,3.393,2,0.05
2,B2 SH,NOLAN,2932.5,74.0,0.721,3.299,9.299,3.18,1,1.0
2,B2 SH,NOLAN,2933.0,79.813,0.6759999999999999,4.893,12.49,3.08,1,0.955
2,B2 SH,NOLAN,2933.5,91.25,0.653,6.112,15.422,2.992,1,0.909
2,B2 SH,NOLAN,2934.0,98.25,0.643,5.027,15.822,3.082,1,0.8640000000000001
2,B2 SH,NOLAN,2934.5,98.625,0.623,3.709,13.82,3.443,1,0.818
2,B2 SH,NOLAN,2935.0,86.5,0.594,2.6860000000000004,10.4,3.684,1,0.773
2,B2 SH,NOLAN,2935.5,77.313,0.5670000000000001,2.959,8.613999999999999,3.77,1,0.727
3,B2 SH,NOLAN,2936.0,71.938,0.546,4.279,8.905,3.754,1,0.682
3,B2 SH,NOLAN,2936.5,75.75,0.535,5.234,12.491,3.5980000000000003,1,0.636
3,B2 SH,NOLAN,2937.0,83.56299999999997,0.535,6.867000000000001,17.206,3.342,1,0.591
3,B2 SH,NOLAN,2937.5,93.813,0.539,7.596,20.333,3.08,1,0.545
3,B2 SH,NOLAN,2938.0,99.5,0.5379999999999999,7.612999999999999,18.754,3.023,1,0.5
3,B2 SH,NOLAN,2938.5,90.813,0.532,5.035,16.059,3.1,1,0.455
3,B2 SH,NOLAN,2939.0,79.813,0.534,4.1160000000000005,13.315,3.309,1,0.409
2,B2 SH,NOLAN,2939.5,73.313,0.535,3.499,12.809,3.3160000000000003,1,0.364
1,B2 SH,NOLAN,2940.0,67.625,0.547,3.858,10.888,3.494,1,0.318
1,B2 SH,NOLAN,2940.5,68.063,0.5760000000000001,3.0460000000000003,9.502,3.527,1,0.273
1,B2 SH,NOLAN,2941.0,67.625,0.597,2.454,8.337,3.574,1,0.227
1,B2 SH,NOLAN,2941.5,73.688,0.597,3.569,9.908,3.209,1,0.182
3,B2 SH,NOLAN,2942.0,79.5,0.625,2.096,20.658,2.682,1,0.136
3,B2 SH,NOLAN,2942.5,82.5,0.6579999999999999,-0.258,26.186,2.498,1,0.091
3,B2 SH,NOLAN,2943.0,78.75,0.66,-3.639,26.344,2.648,1,0.045
3,B2 SH,NOLAN,2943.5,60.25,0.6509999999999999,-5.0539999999999985,17.847,4.438,2,1.0
8,B2 LM,NOLAN,2944.0,37.125,0.64,-1.233,11.731,5.324,2,0.958
8,B2 LM,NOLAN,2944.5,20.75,0.624,2.222,9.936,5.52,2,0.917
8,B2 LM,NOLAN,2945.0,14.414,0.657,1.528,11.411,5.152,2,0.875
8,B2 LM,NOLAN,2945.5,14.117,0.721,-0.348,12.505999999999998,5.023,2,0.833
8,B2 LM,NOLAN,2946.0,15.938,0.76,-0.907,10.917,4.644,2,0.792
8,B2 LM,NOLAN,2946.5,16.797,0.779,-0.693,9.19,5.152,2,0.75
8,B2 LM,NOLAN,2947.0,18.25,0.795,0.198,7.566,4.918,2,0.708
8,B2 LM,NOLAN,2947.5,18.813,0.799,0.198,7.566,4.918,2,0.667
8,B2 LM,NOLAN,2948.0,22.641,0.802,1.626,6.48,4.731,2,0.625
8,B2 LM,NOLAN,2948.5,28.969,0.8079999999999999,3.5410000000000004,5.541,4.059,2,0.583
8,B2 LM,NOLAN,2949.0,30.5,0.813,4.4860000000000015,4.8889999999999985,4.16,2,0.542
8,B2 LM,NOLAN,2949.5,28.75,0.816,3.868,5.067,4.394,2,0.5
8,B2 LM,NOLAN,2950.0,23.406,0.8220000000000001,2.603,6.087999999999999,4.926,2,0.458
8,B2 LM,NOLAN,2950.5,20.359,0.828,1.714,6.685,5.144,2,0.417
8,B2 LM,NOLAN,2951.0,16.828,0.84,1.235,6.089,5.4060000000000015,2,0.375
8,B2 LM,NOLAN,2951.5,19.484,0.8540000000000001,1.365,4.739,5.324,2,0.333
6,B2 LM,NOLAN,2952.0,23.141,0.873,1.311,3.767,5.41,2,0.292
6,B2 LM,NOLAN,2952.5,26.719,0.898,-0.026,4.372,4.977,2,0.25
6,B2 LM,NOLAN,2953.0,26.688,0.907,-0.705,4.6110000000000015,5.129,2,0.208
6,B2 LM,NOLAN,2953.5,25.75,0.882,-0.482,4.144,5.184,2,0.16699999999999998
8,B2 LM,NOLAN,2954.0,32.906,0.8390000000000001,0.03,3.632,5.223,2,0.125
3,B3 SH,NOLAN,2954.5,55.469,0.795,1.023,4.397,4.762,2,0.083
3,B3 SH,NOLAN,2955.0,81.375,0.741,2.505,6.675,4.004,2,0.042
2,B3 SH,NOLAN,2955.5,98.563,0.688,4.586,10.013,3.711,1,1.0
2,B3 SH,NOLAN,2956.0,102.375,0.643,5.74,12.424,3.527,1,0.962
2,B3 SH,NOLAN,2956.5,102.188,0.601,6.5520000000000005,13.809,3.486,1,0.923
2,B3 SH,NOLAN,2957.0,101.25,0.5770000000000001,5.038,13.663,2.959,1,0.885
2,B3 SH,NOLAN,2957.5,102.875,0.5720000000000001,3.579,13.462,2.713,1,0.846
2,B3 SH,NOLAN,2958.0,103.25,0.5720000000000001,2.959,13.643,2.947,1,0.8079999999999999
2,B3 SH,NOLAN,2958.5,100.688,0.5770000000000001,2.847,12.73,3.074,1,0.769
2,B3 SH,NOLAN,2959.0,95.063,0.59,2.977,12.404000000000002,3.424,1,0.731
2,B3 SH,NOLAN,2959.5,89.0,0.607,3.2230000000000003,11.621,3.369,1,0.6920000000000001
2,B3 SH,NOLAN,2960.0,89.125,0.624,2.792,11.417,3.596,1,0.654
2,B3 SH,NOLAN,2960.5,83.06299999999997,0.642,2.1,10.498,3.648,1,0.615
2,B3 SH,NOLAN,2961.0,76.563,0.652,1.783,10.18,3.51,1,0.5770000000000001
2,B3 SH,NOLAN,2961.5,73.25,0.654,1.856,10.254,3.242,1,0.5379999999999999
2,B3 SH,NOLAN,2962.0,79.438,0.655,2.849,11.018,3.176,1,0.5
2,B3 SH,NOLAN,2962.5,89.0,0.653,3.64,11.692,3.17,1,0.462
2,B3 SH,NOLAN,2963.0,85.5,0.6409999999999999,3.638,12.036,3.131,1,0.423
2,B3 SH,NOLAN,2963.5,80.5,0.616,3.192,11.701,3.123,1,0.385
2,B3 SH,NOLAN,2964.0,73.375,0.584,3.028,11.425,3.065,1,0.34600000000000003
2,B3 SH,NOLAN,2964.5,74.75,0.546,3.842,11.783,2.984,1,0.308
2,B3 SH,NOLAN,2965.0,69.063,0.513,4.388,12.897,2.895,1,0.269
2,B3 SH,NOLAN,2965.5,68.375,0.489,5.143,13.997,2.889,1,0.231
2,B3 SH,NOLAN,2966.0,68.313,0.473,4.295,14.406,3.09,1,0.192
2,B3 SH,NOLAN,2966.5,76.813,0.462,5.523,17.230999999999998,3.201,1,0.154
2,B3 SH,NOLAN,2967.0,89.875,0.467,6.978,20.171,3.08,1,0.115
3,B3 SH,NOLAN,2967.5,92.75,0.471,8.101,20.61,3.143,1,0.077
3,B3 SH,NOLAN,2968.0,84.875,0.467,5.888,17.256,3.512,1,0.038
5,B3 LM,NOLAN,2968.5,58.375,0.462,3.841,13.151,4.285,2,1.0
5,B3 LM,NOLAN,2969.0,37.969,0.467,3.483,12.337,4.543,2,0.917
8,B3 LM,NOLAN,2969.5,21.266,0.48,3.2060000000000004,13.2,4.551,2,0.833
8,B3 LM,NOLAN,2970.0,17.641,0.513,1.941,14.220999999999998,4.7189999999999985,2,0.75
8,B3 LM,NOLAN,2970.5,15.586,0.5479999999999999,1.257,13.538,4.6560000000000015,2,0.667
8,B3 LM,NOLAN,2971.0,15.0,0.574,1.3159999999999998,12.112,4.336,2,0.583
8,B3 LM,NOLAN,2971.5,13.617,0.596,1.367,11.133,4.441,2,0.5
8,B3 LM,NOLAN,2972.0,16.25,0.624,0.521,9.831,4.547,2,0.417
8,B3 LM,NOLAN,2972.5,18.781,0.626,-0.205,8.994,4.711,2,0.333
8,B3 LM,NOLAN,2973.0,23.219,0.602,-0.073,7.641,4.582,2,0.25
8,B3 LM,NOLAN,2973.5,28.328000000000007,0.565,2.51,8.281,3.936,2,0.16699999999999998
8,B3 LM,NOLAN,2974.0,45.063,0.5329999999999999,4.381,11.293,3.3280000000000003,2,0.083
2,B4 SH,NOLAN,2974.5,65.125,0.523,5.516,14.943,2.809,1,1.0
2,B4 SH,NOLAN,2975.0,83.93799999999997,0.526,3.957,16.355,2.709,1,0.958
2,B4 SH,NOLAN,2975.5,82.56299999999997,0.515,2.854,14.334,2.9360000000000004,1,0.917
2,B4 SH,NOLAN,2976.0,75.5,0.493,1.497,11.491,3.275,1,0.875
2,B4 SH,NOLAN,2976.5,66.0,0.473,1.604,9.773,3.52,1,0.833
2,B4 SH,NOLAN,2977.0,67.313,0.473,1.75,9.236,3.4,1,0.792
2,B4 SH,NOLAN,2977.5,71.5,0.507,1.75,9.236,3.4,1,0.75
2,B4 SH,NOLAN,2978.0,81.25,0.564,2.9960000000000004,10.481,3.3160000000000003,1,0.708
2,B4 SH,NOLAN,2978.5,90.375,0.614,4.566,11.595999999999998,3.147,1,0.667
2,B4 SH,NOLAN,2979.0,92.813,0.6459999999999999,5.4129999999999985,12.898,3.184,1,0.625
2,B4 SH,NOLAN,2979.5,87.125,0.66,4.698,12.294,3.109,1,0.583
2,B4 SH,NOLAN,2980.0,77.563,0.6579999999999999,2.914,10.856,3.238,1,0.542
2,B4 SH,NOLAN,2980.5,73.375,0.655,1.93,8.959,3.3360000000000003,1,0.5
2,B4 SH,NOLAN,2981.0,73.438,0.6629999999999999,1.241,8.036,3.3710000000000004,1,0.458
2,B4 SH,NOLAN,2981.5,75.25,0.664,1.355,7.9220000000000015,3.289,1,0.417
2,B4 SH,NOLAN,2982.0,76.938,0.6509999999999999,1.622,8.533999999999999,3.127,1,0.375
2,B4 SH,NOLAN,2982.5,80.188,0.611,1.913,9.171,3.1060000000000003,1,0.333
2,B4 SH,NOLAN,2983.0,88.5,0.564,1.97,9.456,3.275,1,0.292
2,B4 SH,NOLAN,2983.5,98.5,0.526,1.98,10.032,3.277,1,0.25
2,B4 SH,NOLAN,2984.0,107.125,0.519,4.313,13.167,3.26,1,0.208
2,B4 SH,NOLAN,2984.5,108.75,0.535,6.545,20.311,2.822,1,0.16699999999999998
3,B4 SH,NOLAN,2985.0,94.563,0.5489999999999999,9.423,25.587,2.8160000000000003,1,0.125
5,B4 LM,NOLAN,2985.5,66.813,0.5670000000000001,6.296,23.489,3.065,1,0.083
8,B4 LM,NOLAN,2986.0,38.781,0.588,1.993,17.245,4.199,1,0.042
8,B4 LM,NOLAN,2986.5,21.016,0.611,-0.483,11.225,5.238,2,1.0
8,B4 LM,NOLAN,2987.0,17.484,0.665,0.898,6.67,5.551,2,0.9
8,B4 LM,NOLAN,2987.5,16.234,0.753,-0.429,6.483,5.336,2,0.8
8,B4 LM,NOLAN,2988.0,16.672,0.8320000000000001,-0.616,6.524,5.586,2,0.7
8,B4 LM,NOLAN,2988.5,20.172,0.903,1.022,6.449,4.809,2,0.6
4,B4 LM,NOLAN,2989.0,26.953000000000007,0.949,2.365,7.108,4.602,2,0.5
5,B4 LM,NOLAN,2989.5,37.594,0.931,2.837,7.124,4.586,2,0.4
5,B4 LM,NOLAN,2990.0,41.188,0.838,2.13,6.756,5.32,2,0.3
5,B4 LM,NOLAN,2990.5,43.53100000000001,0.684,1.6669999999999998,5.608,5.254,2,0.2
6,B4 LM,NOLAN,2991.0,42.594,0.524,2.7460000000000004,8.29,3.469,2,0.1
6,B4 LM,NOLAN,2991.5,54.03100000000001,0.385,3.715,15.084,2.94,1,1.0
3,B5 SH,NOLAN,2992.0,69.5,0.269,6.086,22.478,2.617,1,0.875
3,B5 SH,NOLAN,2992.5,74.625,0.182,6.2570000000000014,24.017,2.855,1,0.75
3,B5 SH,NOLAN,2993.0,63.75,0.114,7.445,23.609,2.914,1,0.625
3,B5 SH,NOLAN,2993.5,49.469,0.056,9.376,23.827,2.998,1,0.5
3,B5 SH,NOLAN,2994.0,47.65600000000001,0.012,9.334,24.357,3.092,1,0.375
3,B5 SH,NOLAN,2994.5,49.375,-0.013,8.292,23.544,3.1910000000000003,1,0.25
4,B5 LM,NOLAN,2995.0,48.03100000000001,-0.019,5.381,20.059,3.592,1,0.125
8,B5 LM,NOLAN,2995.5,43.25,-0.012,3.818,17.813,4.191,2,1.0
8,B5 LM,NOLAN,2996.0,35.844,0.014,2.117,17.024,4.93,2,0.972
8,B5 LM,NOLAN,2996.5,28.859,0.046,1.619,17.326,5.102,2,0.944
8,B5 LM,NOLAN,2997.0,22.609,0.077,1.6740000000000002,17.955,5.1560000000000015,2,0.917
8,B5 LM,NOLAN,2997.5,22.188,0.098,1.6740000000000002,17.955,5.1560000000000015,2,0.889
8,B5 LM,NOLAN,2998.0,22.266,0.102,0.8859999999999999,17.962,5.254,2,0.861
8,B5 LM,NOLAN,2998.5,30.328000000000007,0.098,0.404,18.053,5.102,2,0.833
8,B5 LM,NOLAN,2999.0,35.313,0.1,0.103,17.524,4.805,2,0.8059999999999999
8,B5 LM,NOLAN,2999.5,46.313,0.118,0.657,17.166,4.613,2,0.778
8,B5 LM,NOLAN,3000.0,56.594,0.152,0.772,17.392,5.074,2,0.75
8,B5 LM,NOLAN,3000.5,64.938,0.192,0.79,16.153,6.371,2,0.722
8,B5 LM,NOLAN,3001.0,65.0,0.225,1.096,13.26,8.062999999999999,2,0.6940000000000001
8,B5 LM,NOLAN,3001.5,66.438,0.249,2.656,9.112,7.1720000000000015,2,0.667
8,B5 LM,NOLAN,3002.0,80.5,0.265,4.468,7.153,6.0939999999999985,2,0.639
8,B5 LM,NOLAN,3002.5,93.313,0.282,5.942,8.17,5.77,2,0.611
8,B5 LM,NOLAN,3003.0,103.125,0.295,5.154,11.154000000000002,5.332000000000002,2,0.583
8,B5 LM,NOLAN,3003.5,114.25,0.281,4.109,14.104,5.07,2,0.556
8,B5 LM,NOLAN,3004.0,131.625,0.252,2.51,15.703,5.0939999999999985,2,0.528
8,B5 LM,NOLAN,3004.5,141.75,0.22,1.815,16.154,5.465,2,0.5
8,B5 LM,NOLAN,3005.0,129.5,0.192,1.351,15.69,5.82,2,0.472
8,B5 LM,NOLAN,3005.5,120.25,0.17600000000000002,1.3030000000000002,15.982,5.324,2,0.444
8,B5 LM,NOLAN,3006.0,106.625,0.172,2.035,16.374000000000002,5.129,2,0.417
8,B5 LM,NOLAN,3006.5,105.0,0.18,2.762,16.867,4.633,2,0.389
8,B5 LM,NOLAN,3007.0,97.438,0.194,2.51,16.387,4.77,2,0.361
8,B5 LM,NOLAN,3007.5,97.688,0.215,1.906,15.672,4.754,2,0.333
5,B5 LM,NOLAN,3008.0,105.875,0.243,1.906,15.672,4.754,2,0.306
5,B5 LM,NOLAN,3008.5,135.625,0.279,1.3130000000000002,15.191,5.074,2,0.278
5,B5 LM,NOLAN,3009.0,164.25,0.32299999999999995,1.41,14.264,4.984,2,0.25
5,B5 LM,NOLAN,3009.5,168.375,0.376,1.364,13.528,4.836,2,0.222
8,B5 LM,NOLAN,3010.0,137.875,0.434,0.981,12.349,4.977,2,0.194
8,B5 LM,NOLAN,3010.5,98.188,0.484,0.99,12.242,5.039,2,0.16699999999999998
8,B5 LM,NOLAN,3011.0,79.188,0.519,0.655,11.796,5.141,2,0.139
6,B5 LM,NOLAN,3011.5,76.188,0.529,-0.093,10.591,4.699,2,0.111
6,B5 LM,NOLAN,3012.0,88.25,0.52,-0.871,9.123,4.574,2,0.083
8,B5 LM,NOLAN,3012.5,102.75,0.512,0.179,8.805,4.602,2,0.056
8,B5 LM,NOLAN,3013.0,107.563,0.517,3.99,11.586,4.754,2,0.028
3,C SH,NOLAN,3013.5,110.938,0.517,8.549,14.888,3.9,1,1.0
3,C SH,NOLAN,3014.0,104.0,0.501,9.149,16.974,3.2310000000000003,1,0.974
3,C SH,NOLAN,3014.5,98.563,0.474,5.5520000000000005,18.862,2.744,1,0.947
3,C SH,NOLAN,3015.0,91.125,0.447,3.698,17.347,2.805,1,0.921
3,C SH,NOLAN,3015.5,93.125,0.425,3.835,16.233,3.076,1,0.895
